#Number of particles: 108
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 32.98987018162162
#Number of monomers: 2916666.666666667
#Number of chains: 2919.875000000001
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 3.0E-5
#Maximum x-link fraction: 0.001
#x-link fraction increment: 2.49E-5
#Reservoir swelling ratio: 3.504822313785553
#Mean swelling ratio: 3.504652361111111
#Max Dry volume fraction: 10.0
#Minimum Dry volume fraction: 0.001
#Reservoir volume fraction: 0.542461050409534
#Actual volume fraction: 0.0
#MC steps: 150000
#Equilibration steps: 50000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter, 			x-link, 		kT/E
0.00286, 0.6851471153005055, 6.241485222222216, 0.6856913084549545, 0.14597942005740763, 5.49E-5, 0.0031226988743657436
0.00341, 0.6539107199142518, 5.783999592592591, 0.6543165091348143, 0.1456572931354521, 7.98E-5, 0.0021482293078037887
0.00392, 0.6396381977633445, 5.476560250000003, 0.6399780435249722, 0.1483858662142651, 1.047E-4, 0.0016373628381179924
0.00432, 0.6210225050109495, 5.247020185185184, 0.6213042913799885, 0.1495394271264148, 1.296E-4, 0.0013227698989248424
0.00475, 0.6152248117734112, 5.065921064814816, 0.6154629153604151, 0.14317830311161683, 1.5450000000000001E-4, 0.0011096232354862944
0.00512, 0.6069163085595277, 4.917520796296297, 0.6071324667040587, 0.14743605480290353, 1.7940000000000002E-4, 9.5557458439729E-4
0.0055, 0.6036282104498933, 4.792035509259261, 0.6038334380483645, 0.14719731536533548, 2.0430000000000003E-4, 8.391021882765699E-4
0.00583, 0.5977276234647892, 4.683938990740741, 0.5979124303860569, 0.14890991477798107, 2.2920000000000004E-4, 7.479453923229182E-4
0.00615, 0.5931947603529145, 4.589059111111112, 0.5933773648444125, 0.1470896390410194, 2.5410000000000005E-4, 6.746504585674489E-4
0.00645, 0.5886603254203889, 4.504890212962962, 0.5888407393314674, 0.14997677143526805, 2.7900000000000006E-4, 6.144433036008533E-4
0.00671, 0.5822243066511789, 4.429265546296295, 0.5823838851155578, 0.14989912836101474, 3.0390000000000007E-4, 5.640955449061669E-4
0.00706, 0.584735472466605, 4.3609114259259245, 0.5849009934600464, 0.14538877100480768, 3.288000000000001E-4, 5.213766417916247E-4
0.00727, 0.5767338356216428, 4.298449027777779, 0.5768851157773202, 0.149888745879052, 3.537000000000001E-4, 4.846722580472281E-4
0.00759, 0.5784380558161096, 4.241213851851851, 0.5785713254124619, 0.14840835489585955, 3.786000000000001E-4, 4.5279619744187887E-4
0.00782, 0.5739855475506404, 4.188239722222224, 0.5741179646415996, 0.14965741989854278, 4.035000000000001E-4, 4.24853976116699E-4
0.0081, 0.5739143209906976, 4.13912488888889, 0.5740434154555215, 0.14810436831126605, 4.284000000000001E-4, 4.001611919300715E-4
0.0083, 0.5688455559160015, 4.093313657407407, 0.5689524366713687, 0.14716695749891748, 4.533000000000001E-4, 3.781803748226711E-4
0.00856, 0.5684564185192555, 4.050460657407409, 0.5685769020238248, 0.1499427367138347, 4.7820000000000013E-4, 3.584896927436728E-4
0.00886, 0.5710686103007376, 4.010258962962964, 0.5711736995534924, 0.14284688067665077, 5.031000000000001E-4, 3.4074504655303426E-4
0.00898, 0.5625695838688479, 3.972287435185185, 0.5626800084418899, 0.14939895168942052, 5.280000000000001E-4, 3.246757924994511E-4
0.00924, 0.5633856197820335, 3.936517175925926, 0.5634845078912202, 0.14897033321114697, 5.529000000000002E-4, 3.100535074352126E-4
0.00952, 0.5656161897315163, 3.9026433518518515, 0.5657132813592812, 0.14740982548077874, 5.778000000000002E-4, 2.9669227128777386E-4
0.00974, 0.564511179867369, 3.870456379629628, 0.5646061585222503, 0.1499755568910081, 6.027000000000002E-4, 2.8443433288510476E-4
0.00991, 0.5608752124451674, 3.839845805555555, 0.5609557590342893, 0.14766898783599242, 6.276000000000002E-4, 2.7314967723105274E-4
0.01007, 0.5570355698064193, 3.810603101851853, 0.5571326631860647, 0.1479505784915874, 6.525000000000002E-4, 2.6272640329944415E-4
0.01033, 0.5590032615478115, 3.782778046296297, 0.559085756747835, 0.1494237097886926, 6.774000000000002E-4, 2.5306852243805176E-4
0.01057, 0.5599812898886586, 3.7560985925925934, 0.5600814356419919, 0.14935621125464327, 7.023000000000002E-4, 2.4409599292209578E-4
0.01077, 0.5590513307393374, 3.730566092592592, 0.5591308804498459, 0.14574127519951624, 7.272000000000002E-4, 2.357382153649207E-4
0.01093, 0.5562424373930747, 3.706018722222222, 0.5563409066672056, 0.1481764753523935, 7.521000000000002E-4, 2.2793338073226648E-4
0.01117, 0.5577253367499397, 3.682533046296296, 0.5578022970277882, 0.14920273044917592, 7.770000000000002E-4, 2.2062926906068136E-4
0.01139, 0.5582849782370968, 3.659864046296296, 0.5583676185439723, 0.1481264591436575, 8.019000000000002E-4, 2.1377799748412555E-4
0.01156, 0.5565611002804494, 3.638068694444445, 0.5566382154716972, 0.14919748942706176, 8.268000000000003E-4, 2.07340338726229E-4
0.01168, 0.5526523894925641, 3.61701124074074, 0.5527267915515754, 0.14711683877318973, 8.517000000000003E-4, 2.0127834340493165E-4
0.01189, 0.5531657501116042, 3.5966848518518515, 0.5532494185322127, 0.1497451210164433, 8.766000000000003E-4, 1.9556099624775715E-4
