Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 20.705571088144623
Number of monomers: 2916666.666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 0.001
Reservoir swelling ratio: 3.505574023723603
Mean swelling ratio: 3.505
Dry volume fraction: 0.015099999999999981
Reservoir volume fraction: 0.6505105938372416
MC steps: 20000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.0
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0,	mu/KT,		(PV/NkT)_total,		1+(PV/NkT)_virial,		 1+(PV/NkT)_pair/calculated,		(PV/NkT)_FR,      <F_total>/V,      EntropySolid,		Freference/V,           <F_FR>/V,     <alpha>,      zeta, 		newHertzianPotential, 		SpringConstant, 		lindemannParameter
0.0131, -2838639.608424465, 0.37276192164590194, 1.0, 0.3727618652277031, 5.6418198826699484E-8, -8877.579943924233, 8879.079943924233, -0.0012691486020077556, -8877.573305588863, 3.505, 0.5643502502826405, 0.0, 3.008042793205911, 0.09200106481197425
0.0132, -2838636.570985601, -3.5926070096361573, 1.0, -3.5926070275301205, 1.789396324861189E-8, -8945.347615184608, 8946.847615184608, -8.465433539370405E-4, -8945.341040746029, 3.505, 0.5686582674603706, 0.0, 3.3053093673932827, 0.08798926305689458
0.0133, -2838634.0614309344, 3.217456268321632, 1.0, 3.217456249989325, 1.833230675773384E-8, -9013.114856498369, 9014.614856498369, -4.5308776368696525E-4, -9013.108775903196, 3.505, 0.5729662846381006, 0.0, 3.6039638877436326, 0.08447692406679376
0.0134, -2838642.0855166367, -3.227309143217109, 1.0, -3.227309237037648, 9.382053913210569E-8, -9080.882407936335, 9082.382407936335, -2.3797879591314544E-4, -9080.876511060362, 3.505, 0.5772743018158307, 0.0, 3.776812198484246, 0.08272751865452682
0.0135, -2838635.5847364813, -0.031644326149665815, 1.0, -0.031644381460611715, 5.531094589821828E-8, -9148.650032371967, 9150.150032371967, 7.990678460833618E-5, -9148.644246217526, 3.505, 0.5815823189935607, 0.0, 4.042958199368601, 0.08015661912537021
0.0136, -2838632.7601083484, 1.9793249674904554, 1.0, 1.97932506441326, -9.692280473085893E-8, -9216.417273420544, 9217.917273420544, 4.5526684524356943E-4, -9216.411981374693, 3.505, 0.5858903361712908, 0.0, 4.37651385694485, 0.07723128176970133
0.0137, -2838640.281548275, -8.23106639188241, 1.0, -8.231066334041975, -5.784043500752155E-8, -9284.184762990117, 9285.684762990117, 8.096164671464142E-4, -9284.179716531864, 3.505, 0.5901983533490209, 0.0, 4.7112301791781, 0.07461923423617055
0.0138, -2838638.5486160913, -5.927184385385398, 1.0, -5.927184479799268, 9.441387060487789E-8, -9351.952363160997, 9353.452363160997, 0.0013143353381874123, -9351.94745168903, 3.505, 0.5945063705267509, 0.0, 5.227777618731884, 0.07100881034910497
0.0139, -2838636.351597262, -4.549332187728187, 1.0, -4.549332205269171, 1.7540984163874832E-8, -9419.719769989153, 9421.219769989153, 0.0016461630650965193, -9419.715186846193, 3.505, 0.598814387704481, 0.0, 5.588276415406963, 0.0688457423802307
0.014, -2838632.3935852335, 3.1768508205333803, 1.0, 3.1768508020292083, 1.85041721335876E-8, -9487.487265260112, 9488.987265260112, 0.0021893954721943494, -9487.482922003363, 3.505, 0.603122404882211, 0.0, 6.23345129966473, 0.06534155821427254
