Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 20.705571088144623
Number of monomers: 2916666.666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 0.001
Reservoir swelling ratio: 3.505574023723603
Mean swelling ratio: 3.5047209375
Dry volume fraction: 0.015099999999999981
Reservoir volume fraction: 0.6505105938372416
MC steps: 20000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0,	mu/KT,		(PV/NkT)_total,		1+(PV/NkT)_virial,		 1+(PV/NkT)_pair/calculated,		(PV/NkT)_FR,      <F_total>/V,      EntropySolid,		Freference/V,           <F_FR>/V,     <alpha>,      zeta, 		newHertzianPotential, 		SpringConstant, 		lindemannParameter
0.0121, -2838643.5381172383, -4.960400259444879, 1.0, -5.3311939857984845, 0.3707937263536059, -8199.903497576912, 8201.403497576912, -0.0033830873691058257, -8199.894441544793, 3.5049837500000005, 0.52127007850534, 0.0, 1.779458225983656, 0.11649187942941323
0.0122, -2838630.37852606, 19.569092607692212, 1.0, 19.881907940907077, -0.3128153332148641, -8267.670879554322, 8269.170879554322, -0.003818220662929789, -8267.66221054335, 3.504831562500001, 0.52557809568307, 0.0, 1.6159534587881625, 0.12257915215661824
0.0123, -2838629.79345468, 13.752448348313926, 1.0, 13.699273827071188, 0.05317452124273897, -8335.438114482884, 8336.938114482884, -0.0034087530535256, -8335.429902555106, 3.5049203125000012, 0.5298861128608001, 0.0, 1.791487834616086, 0.11673628437697375
0.0124, -2838636.58763719, 15.26114037063437, 1.0, 17.444213520061897, -2.183073149427526, -8403.205468525193, 8404.705468525193, -0.0035401521703844582, -8403.197653574456, 3.5049234374999987, 0.5341941300385301, 0.0, 1.7485182041561023, 0.1184813270280099
0.0125, -2838653.966026174, -23.08162436924568, 1.0, -22.95875339395732, -0.1228709752883609, -8470.973027852075, 8472.473027852075, -0.0035358142641012794, -8470.965452814566, 3.5048550000000005, 0.5385021472162602, 0.0, 1.7615253346115045, 0.11835955345231966
0.0126, -2838652.208898164, -21.230952831309978, 1.0, -21.49568111061077, 0.26472827930079385, -8538.741211651337, 8540.241211651337, -0.00266933932498071, -8538.733106686146, 3.504791562499999, 0.5428101643939902, 0.0, 2.1613021123437774, 0.10713800040628416
0.0127, -2838633.59210849, -6.229545099695491, 1.0, -5.4445707870664695, -0.7849743126290218, -8606.508687081536, 8608.008687081536, -0.0026489227477541144, -8606.500886312597, 3.504801875000002, 0.5471181815717203, 0.0, 2.1814363181172496, 0.10692380318155553
0.0128, -2838622.8739396734, 2.041124263470416, 1.0, 0.26468389140797804, 1.776440372062438, -8674.275981994568, 8675.775981994568, -0.0016140837057645727, -8674.268591194454, 3.504894687500001, 0.5514261987494504, 0.0, 2.7664412107427365, 0.09519636400055917
0.0129, -2838642.2696081903, -5.161003253991544, 1.0, -5.595859477502417, 0.4348562235108726, -8742.042945669902, 8743.542945669902, -0.0014679690104211418, -8742.03624823123, 3.504998125, 0.5557342159271804, 0.0, 2.865843395398695, 0.09377378301060542
0.013, -2838642.5586215244, -3.6452926666197136, 1.0, -2.8799415368562618, -0.7653511297634521, -8809.81116665789, 8811.31116665789, -0.0010255412135575666, -8809.80401614061, 3.505023125, 0.5600422331049105, 0.0, 3.1687065158103374, 0.08940967909623072
0.0131, -2838631.224170351, 18.76458864862437, 1.0, 18.063306138956026, 0.7012825096683419, -8877.578144132594, 8879.078144132594, -9.517492347993838E-4, -8877.571731176218, 3.5049003125000007, 0.5643502502826405, 0.0, 3.2256427477806424, 0.08884371822823202
0.0132, -2838649.513528024, -2.4057642447335366, 1.0, -1.4579371725895014, -0.9478270721440353, -8945.345823940403, 8946.845823940403, -0.0010491121299187093, -8945.339428934336, 3.5047021875000013, 0.5686582674603706, 0.0, 3.162279800907486, 0.08995712986231373
0.0133, -2838638.725186723, -15.33038945392178, 1.0, -14.552625538995152, -0.7777639149266296, -9013.113674667611, 9014.613674667611, -8.40526132399114E-4, -9013.107222324572, 3.504910625, 0.5729662846381006, 0.0, 3.313688465287816, 0.08809930238402608
0.0134, -2838623.1827907483, 6.49654502142066, 1.0, 5.883287899827708, 0.6132571215929525, -9080.880839370066, 9082.380839370066, 1.987708588763141E-4, -9080.874913022077, 3.5048815625000005, 0.5772743018158307, 0.0, 4.148861320663173, 0.07893111432308035
0.0135, -2838642.0867392397, -7.508882138009516, 1.0, -7.017430472436556, -0.4914516655729602, -9148.64794800253, 9150.14794800253, 1.138344736692684E-4, -9148.642639506717, 3.5048140625000004, 0.5815823189935607, 0.0, 4.07235360525968, 0.07986679854562226
0.0136, -2838639.884000592, -12.189047886417939, 1.0, -12.38770535905817, 0.19865747264023165, -9216.416015302038, 9217.916015302038, 9.082036283046912E-4, -9216.410382998376, 3.50475875, 0.5858903361712908, 0.0, 4.817501230657289, 0.07361163761823272
0.0137, -2838625.135494676, 17.73315611694099, 1.0, 17.045125293774763, 0.6880308231662269, -9284.18301876148, 9285.68301876148, 0.0011680524205650356, -9284.178076830322, 3.5049140625, 0.5901983533490209, 0.0, 5.080284887033825, 0.07185779989867697
0.0138, -2838628.9595169714, 14.461874039478927, 1.0, 12.89972893894731, 1.5621451005316158, -9351.950381871702, 9353.450381871702, 0.0012305120546555603, -9351.94579652441, 3.504905625000001, 0.5945063705267509, 0.0, 5.137039085917182, 0.07163320029903404
