Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 20.70557108814463
Number of monomers: 2916666.666666667
Number of chains: 2916.666666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 0.4
x-link fraction: 0.001
Reservoir swelling ratio: 3.505574917793274
Mean swelling ratio: 3.505
Dry volume fraction: 0.01509999999999997
Reservoir volume fraction: 0.6505110915605273
Actual volume fraction: 0.6492837393477797
MC steps: 60000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.0
Particle radius bin width: 0.001
g(r) bin width: 0.005
Mean pair energy <E_pair>/N [kT]: 0.6084581513505537
The coupling constant increment - dlambda: 0.0
phi0,         Freference/V,           <F_FR>/V,     		<alpha>,      		zeta, 	 		SpringConstant, 		lindemannParameter
0.0101, -0.020116163908340545, 0.0, 3.505, 0.43511006786498935, 0.012840706876679365, 1.2911907882452298
0.0102, -0.019862058471540683, 0.0, 3.505, 0.4394180883389001, 0.014592504668475545, 1.2151957182244426
0.0103, -0.020205796312276036, 0.0, 3.505, 0.4437261088128108, 0.013993529496087625, 1.2449728147538293
0.0104, -0.019917087548814324, 0.0, 3.505, 0.4480341292867216, 0.016003120872395995, 1.1679382025156582
0.0105, -0.018814726099875775, 0.0, 3.505, 0.45234214976063236, 0.02282348283362745, 0.9811074372628097
0.0106, -0.019302219517146765, 0.0, 3.505, 0.45665017023454313, 0.020983663591725536, 1.0264529756031433
0.0107, -0.01989865625863739, 0.0, 3.505, 0.4609581907084539, 0.018763582672282213, 1.0888827985683136
0.0108, -0.02035035151969508, 0.0, 3.505, 0.46526621118236466, 0.017475384124170747, 1.1318068384219868
0.0109, -0.020922407140092292, 0.0, 3.505, 0.46957423165627543, 0.015786283238633177, 1.194483021767247
0.011, -0.020052038602961834, 0.0, 3.505, 0.47388225213018614, 0.02084951896506621, 1.0425429820003396
0.0111, -0.020030727905604513, 0.0, 3.505, 0.4781902726040969, 0.021977309911581297, 1.0185088817390666
0.0112, -0.021425133051567853, 0.0, 3.505, 0.4824982930780077, 0.016076794162301965, 1.1944025145559216
0.0113, -0.020579077305127903, 0.0, 3.505, 0.48680631355191845, 0.020943160225230885, 1.0495814197669677
0.0114, -0.021058557814928273, 0.0, 3.505, 0.4911143340258292, 0.019422474309485894, 1.0931013561138698
0.0115, -0.021158845748050544, 0.0, 3.505, 0.49542235449974, 0.01983420497022569, 1.0848498720546234
0.0116, -0.019766007537353435, 0.0, 3.505, 0.49973037497365075, 0.029343313687253035, 0.8944907325403815
0.0117, -0.020255099998241394, 0.0, 3.505, 0.5040383954475615, 0.027122424420324413, 0.9330583288222937
0.0118, -0.02001909873595071, 0.0, 3.505, 0.5083464159214722, 0.029967747302226826, 0.8901804400360264
0.0119, -0.020341010206607987, 0.0, 3.505, 0.512654436395383, 0.028877358420816814, 0.9093854807374651
0.012, -0.01945634977838334, 0.0, 3.505, 0.5169624568692938, 0.037205243740193766, 0.8034079017126065
0.0121, -0.01917844256305848, 0.0, 3.505, 0.5212704773432045, 0.041309963510213175, 0.7645610068265798
0.0122, -0.015192321973227708, 0.0, 3.505, 0.5255784978171153, 0.10997080785735852, 0.4698858095860268
0.0123, -0.01785939556958723, 0.0, 3.505, 0.5298865182910261, 0.06059257103203638, 0.6347505813566844
0.0124, -0.014108389198761643, 0.0, 3.505, 0.5341945387649368, 0.14986616830915658, 0.4046999838301074
0.0125, -0.015615556516990769, 0.0, 3.505, 0.5385025592388476, 0.10866199979965072, 0.4765504874243018
0.0126, -0.013510105789955498, 0.0, 3.505, 0.5428105797127584, 0.1809702286740515, 0.3702522513270676
0.0127, -0.01480355722073977, 0.0, 3.505, 0.547118600186669, 0.13822958142116126, 0.4247615246601115
0.0128, -0.006500746259439411, 0.0, 3.505, 0.5514266206605798, 0.9204127034360651, 0.1650402153461781
0.0129, -0.0146221798186244, 0.0, 3.505, 0.5557346411344906, 0.15159374473258744, 0.4077247013700016
0.013, -0.014266374515617379, 0.0, 3.505, 0.5600426616084013, 0.16818562355542319, 0.38808880024371173
0.0131, -0.006030050071474828, 0.0, 3.505, 0.5643506820823121, 1.0551365939118604, 0.15533900404616308
