#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 28.164093606817637
#Number of monomers: 2916666.666666667
#Number of chains: 116.66666666666669
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 4.0E-5
#Maximum x-link fraction: 4.0E-5
#x-link fraction increment: 0.0
#Dry volume fraction: 0.006000000000000003
#Actual volume fraction: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 21.004177031117155
#phi0,		  phi,			 <alpha>,      		zeta, 	 	 	  lindemannParameter
0.0011, 0.3184639509110099, 6.624565416666664, 0.3185175609529622, 0.6503655560058217
0.0012, 0.347440710853152, 6.6265759722222235, 0.3474737028577769, 0.7497638529313824
0.0013, 0.37639080639360983, 6.627917673611109, 0.37642984476259167, 0.8064317116012039
0.0014, 0.4053343930884388, 6.631178750000002, 0.40538598666740644, 0.6256471571943677
0.0015, 0.4342694254309934, 6.631782638888888, 0.43434212857222115, 0.6533597062990953
0.0016, 0.4631101304786993, 6.636449062499998, 0.4632982704770359, 0.6505476089704976
0.0017, 0.49205628197142975, 6.638158993055553, 0.4922544123818507, 0.5547260767780057
0.0018, 0.5209188192149709, 6.643153090277781, 0.5212105542866654, 0.6801358989094703
0.0019, 0.5498689245880832, 6.645005729166668, 0.5501666961914802, 0.4837631707598355
0.002, 0.5787535397716702, 6.647677256944444, 0.579122838096295, 0.5143917472257821
0.0021, 0.6076360783375822, 6.651955208333333, 0.6080789800011096, 0.4416230228942297
0.0022, 0.6365311275845987, 6.656803125000002, 0.6370351219059244, 0.27560800578885025
0.0023, 0.6653471583968791, 6.656598680555555, 0.665991263810739, 0.17467853890694793
0.0024, 0.6943220095707864, 6.661505000000002, 0.6949474057155537, 0.15384651115996492
0.0025, 0.7230804911663151, 6.6657189583333345, 0.7239035476203683, 0.13294343804322914
0.0026, 0.7518649687665575, 6.668558437499998, 0.7528596895251831, 0.10796026145812997
0.0027, 0.7805721380589942, 6.67842899305556, 0.7818158314299978, 0.09736399929261716
0.0028, 0.8091103946497078, 6.690450555555557, 0.8107719733348124, 0.08575575060803219
0.0029, 0.8374076947865869, 6.707841458333334, 0.8397281152396272, 0.0774642077338529
0.003, 0.8655091703195001, 6.731500798611112, 0.8686842571444419, 0.06776917835254498
0.0031, 0.8927844059526713, 6.767528437499999, 0.8976403990492565, 0.062365644552897406
0.0032, 0.9190585151022765, 6.818505833333333, 0.9265965409540712, 0.058353339534237436
0.0033, 0.9428339035204988, 6.886362013888884, 0.955552682858886, 0.055694103480343385
0.0034, 0.9611023394951611, 6.961736284722218, 0.9845088247637006, 0.05516866394366556
0.0035, 0.9703812924544124, 7.001167083333339, 1.0134649666685154, 0.0563370338282082
0.0036, 0.9740045381026045, 6.999041006944444, 1.04242110857333, 0.06675901770803506
0.0037, 0.975899266439118, 6.97750152777778, 1.0713772504781447, 0.08469523661576195
0.0038, 0.9780852869138827, 6.966192291666668, 1.1003333923829595, 0.11667945514287788
0.0039, 0.9789121866810879, 6.9277139583333325, 1.129289534287774, 0.12561283098080492
0.004, 0.9786711472680267, 6.864577361111104, 1.1582456761925888, 0.11552839654182291
0.0041, 0.9799827720270345, 6.8317484374999955, 1.1872018180974038, 0.13403660458354508
0.0042, 0.9802153288434379, 6.783558645833329, 1.2161579600022185, 0.13533790611712646
0.0043, 0.9801153219878678, 6.735666249999998, 1.2451141019070333, 0.13620507412900304
0.0044, 0.9806322056306467, 6.6891895138888975, 1.274070243811848, 0.13964225133200034
0.0045, 0.9793952205666726, 6.621295173611115, 1.3030263857166628, 0.12235544619427847
0.0046, 0.9803939990961044, 6.5898416319444415, 1.3319825276214778, 0.13698111065832042
0.0047, 0.9800272226772719, 6.545322118055562, 1.3609386695262926, 0.13499819856632939
0.0048, 0.9832130686565567, 6.540282187500004, 1.3898948114311074, 0.17043479676291517
0.0049, 0.9824172110965358, 6.4786906597222265, 1.4188509533359221, 0.15763398926598585
0.005, 0.9806745176104251, 6.421274791666665, 1.447807095240737, 0.14266330924461584
0.0051, 0.9805874507489171, 6.37375003472222, 1.476763237145552, 0.14040697752755138
0.0052, 0.9804467231308738, 6.335360451388896, 1.5057193790503667, 0.13782561940680782
0.0053, 0.9805825472815917, 6.302009583333329, 1.5346755209551814, 0.1434610387191755
0.0054, 0.981659049628899, 6.273576458333326, 1.5636316628599962, 0.15527905398259226
0.0055, 0.9813164424982646, 6.228235208333336, 1.5925878047648112, 0.14780791786623768
0.0056, 0.9816640557075456, 6.202221909722218, 1.621543946669626, 0.15514223214466238
0.0057, 0.9813105594363272, 6.1615495833333345, 1.6505000885744407, 0.15232757873265668
0.0058, 0.9834621949992535, 6.1540018055555565, 1.6794562304792555, 0.17708150450788765
