#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 14.964407707272963
#Number of monomers: 2916666.666666667
#Number of chains: 2916.666666666667
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#x-link fraction: 0.001
#x-link fraction increment: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.0
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#phi0,		  phi,			 <alpha>,      		zeta, 	 	 	  lindemannParameter
0.0101, 0.4350948487965139, 3.5050276736111114, 0.43510994801583935, 0.0
0.0102, 0.4394318619555978, 3.5051034722222214, 0.4394179673031249, 0.0
0.0103, 0.4437209979676929, 3.5050564583333337, 0.4437259865904104, 0.0
0.0104, 0.4480333309991436, 3.505065486111111, 0.44803400587769593, 0.0
0.0105, 0.45235406731461103, 3.5050957986111104, 0.4523420251649814, 0.0
0.0106, 0.45665963590456876, 3.505091388888889, 0.4566500444522669, 0.0
0.0107, 0.4609637946823267, 3.505082743055555, 0.46095806373955245, 0.0
0.0108, 0.4652791830608968, 3.5051047569444442, 0.465266083026838, 0.0
0.0109, 0.4696026611196124, 3.5051374305555556, 0.46957410231412344, 0.0
0.011, 0.47389429616902895, 3.505096319444444, 0.47388212160140897, 0.0
0.0111, 0.478195829508462, 3.5050813541666663, 0.4781901408886945, 0.0
0.0112, 0.4825013004748926, 3.5050777430555553, 0.48249816017598, 0.0
0.0113, 0.4868071538993492, 3.5050692708333337, 0.48680617946326554, 0.0
0.0114, 0.4911428023688988, 3.5051357986111107, 0.491114198750551, 0.0
0.0115, 0.4954247488474647, 3.5050769791666663, 0.49542221803783654, 0.0
0.0116, 0.49973871736068654, 3.505088611111111, 0.49973023732512206, 0.0
0.0117, 0.5040573515258161, 3.5051134722222206, 0.5040382566124075, 0.0
0.0118, 0.508352356554738, 3.505080034722222, 0.5083462758996931, 0.0
0.0119, 0.5126723654846961, 3.505108645833333, 0.5126542951869786, 0.0
0.012, 0.5169747467754392, 3.5050986805555557, 0.5169623144742641, 0.0
0.0121, 0.5212736804864179, 3.505074270833334, 0.5212703337615496, 0.0
0.0122, 0.525595918518297, 3.505108576388889, 0.5255783530488352, 0.0
0.0123, 0.5299140061828944, 3.505128993055555, 0.5298863723361207, 0.0
0.0124, 0.534211444233626, 3.5051060416666666, 0.5341943916234062, 0.0
0.0125, 0.5385013446674446, 3.505066076388888, 0.5385024109106916, 0.0
0.0126, 0.5428334597341731, 3.505116006944445, 0.5428104301979771, 0.0
0.0127, 0.5471500343815808, 3.5051310763888903, 0.5471184494852627, 0.0
0.0128, 0.5514620439751287, 3.505143993055556, 0.5514264687725482, 0.0
0.0129, 0.5557361558259074, 3.5050718055555556, 0.5557344880598337, 0.0
0.013, 0.5600290408567145, 3.5050375000000007, 0.5600425073471192, 0.0
0.0131, 0.5643522322519402, 3.5050729513888883, 0.5643505266344048, 0.0
0.0132, 0.5686500711528272, 3.5050487499999994, 0.5686585459216903, 0.0
0.0133, 0.5729493319894031, 3.505031145833333, 0.5729665652089758, 0.0
0.0134, 0.5772904228760093, 3.5050978472222223, 0.5772745844962612, 0.0
0.0135, 0.5816210999772284, 3.505144652777778, 0.5815826037835468, 0.0
0.0136, 0.5859345588767367, 3.50515607638889, 0.5858906230708323, 0.0
0.0137, 0.5902117045530241, 3.5050938194444448, 0.5901986423581178, 0.0
0.0138, 0.5944990398215768, 3.5050536458333337, 0.5945066616454033, 0.0
0.0139, 0.5988117397598269, 3.5050625347222213, 0.5988146809326889, 0.0
0.014, 0.603128682775259, 3.5050812152777775, 0.6031227002199744, 0.0
0.0141, 0.6074249462349776, 3.5050583680555545, 0.6074307195072599, 0.0
0.0142, 0.6117583521910193, 3.5051083680555557, 0.6117387387945453, 0.0
0.0143, 0.616060909765299, 3.5050955555555556, 0.6160467580818308, 0.0
0.0144, 0.6203523503695926, 3.5050640624999994, 0.6203547773691164, 0.0
0.0145, 0.6246656852977233, 3.5050723611111123, 0.6246627966564019, 0.0
