#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 28.164093606817637
#Number of monomers: 2916666.666666667
#Number of chains: 145.83333333333334
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#x-link fraction: 5.0E-5
#x-link fraction increment: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.0
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#phi0,		  phi,			 <alpha>,      		zeta, 	 	 	  lindemannParameter
0.0011, 0.25999608230058924, 6.327999999999999, 0.2788384795519115, 1.1562729570946204
0.0012, 0.27473951278744774, 6.327999999999999, 0.3041874322384489, 1.2335444331357717
0.0013, 0.2977649235048831, 6.327999999999999, 0.3295363849249863, 1.2197130441939543
0.0014, 0.3198946370801023, 6.327999999999999, 0.35488533761152374, 1.307829268487085
0.0015, 0.33848937838425913, 6.327999999999999, 0.38023429029806116, 1.2371662901816094
0.0016, 0.3479095560977749, 6.327999999999999, 0.4055832429845986, 1.4539464489365859
0.0017, 0.3790930808260233, 6.327999999999999, 0.430932195671136, 1.1983992482112504
0.0018, 0.38713287650883377, 6.327999999999999, 0.4562811483576734, 1.5360694886590103
0.0019, 0.40060407382277846, 6.327999999999999, 0.48163010104421083, 1.54123181429904
0.002, 0.42462059464942276, 6.327999999999999, 0.5069790537307483, 1.5646737835096667
0.0021, 0.45118560535053337, 6.327999999999999, 0.5323280064172856, 1.438522256551764
0.0022, 0.4583573158649702, 6.327999999999999, 0.557676959103823, 1.2156915223331288
0.0023, 0.4707614103598678, 6.327999999999999, 0.5830259117903603, 1.3992192142826114
0.0024, 0.5024525348234442, 6.327999999999999, 0.6083748644768977, 1.3122892249114604
0.0025, 0.6298112391762376, 6.327999999999999, 0.6337238171634351, 0.1371928599290902
0.0026, 0.654669505693181, 6.327999999999999, 0.6590727698499724, 0.11833048245829962
0.0027, 0.6794929957770537, 6.327999999999999, 0.6844217225365098, 0.1016159394724094
0.0028, 0.7040908485764117, 6.327999999999999, 0.7097706752230472, 0.08851626931991656
0.0029, 0.7284832036539647, 6.327999999999999, 0.7351196279095845, 0.07616434233736234
0.003, 0.752659553784814, 6.327999999999999, 0.7604685805961219, 0.06420879228971237
0.0031, 0.7761933475049407, 6.327999999999999, 0.7858175332826592, 0.05448337696781797
0.0032, 0.7988598345554984, 6.327999999999999, 0.8111664859691966, 0.04586008446164858
0.0033, 0.820181272960551, 6.327999999999999, 0.836515438655734, 0.039192598402063836
0.0034, 0.839760884477761, 6.327999999999999, 0.8618643913422713, 0.034688998061679854
0.0035, 0.8575690086576682, 6.327999999999999, 0.8872133440288087, 0.031901433898895125
0.0036, 0.8738126055867983, 6.327999999999999, 0.912562296715346, 0.029989300346387904
0.0037, 0.8886268403384617, 6.327999999999999, 0.9379112494018834, 0.028536752508672818
0.0038, 0.902081249892211, 6.327999999999999, 0.9632602020884208, 0.027499462271695564
0.0039, 0.9142648676879533, 6.327999999999999, 0.9886091547749581, 0.026775191809143804
#0.004, 0.9252058424097013, 6.327999999999999, 1.0139581074614956, 0.026457764422461914
#0.0041, 0.9349500037464925, 6.327999999999999, 1.0393070601480332, 0.026889689558874254
#0.0042, 0.9435883997545566, 6.327999999999999, 1.0646560128345706, 0.02712384742831612
#0.0043, 0.9511036973078182, 6.327999999999999, 1.0900049655211081, 0.028250680258358973
#0.0044, 0.9575755325738992, 6.327999999999999, 1.1153539182076455, 0.03000196897205427
#0.0045, 0.9630305211861859, 6.327999999999999, 1.140702870894183, 0.03243311911721591
#0.0046, 0.9675036603786623, 6.327999999999999, 1.1660518235807205, 0.036095576488600054
#0.0047, 0.9710253830282535, 6.327999999999999, 1.191400776267258, 0.04239710618626402
#0.0048, 0.9736919549934621, 6.327999999999999, 1.2167497289537954, 0.05251710626218315
#0.0049, 0.9756845974369538, 6.327999999999999, 1.242098681640333, 0.0802093855948564
#0.005, 0.511139689306189, 6.327999999999999, 1.2674476343268704, 1.9431698034965124
#0.0051, 0.5435297348983731, 6.327999999999999, 1.292796587013408, 1.9362185806810295
#0.0052, 0.4784480376875734, 6.327999999999999, 1.3181455396999453, 1.853057999921291
#0.0053, 0.5019709263811178, 6.327999999999999, 1.3434944923864829, 1.75024851871055
#0.0054, 0.5174959105051016, 6.327999999999999, 1.3688434450730202, 1.9120116304575352
#0.0055, 0.5128752650123813, 6.327999999999999, 1.3941923977595578, 2.0115724369030716
#0.0056, 0.44970056932225716, 6.327999999999999, 1.4195413504460952, 1.807030864632351
#0.0057, 0.4812516932576832, 6.327999999999999, 1.4448903031326328, 1.9526443323172422
#0.0058, 0.3357866721314685, 6.327999999999999, 1.4702392558191701, 1.6615698542493915
