#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 28.164093606817637
#Number of monomers: 2916666.666666667
#Number of chains: 1458.3333333333335
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 0.1
#x-link fraction: 5.0E-4
#x-link fraction increment: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#phi0,		  phi,			 <alpha>,      		zeta, 	 	 	  lindemannParameter
0.0011, 0.0711728077897697, 4.0144287499999995, 0.07117164431874838, 0.6237361006413016
0.0012, 0.07764167451504102, 4.014668819444445, 0.07764179380227097, 0.6031309285472648
0.0013, 0.08411268227815853, 4.014573298611111, 0.08411194328579355, 0.5307290106705674
0.0014, 0.09058119590930812, 4.014891562499998, 0.09058209276931614, 0.6476943072068276
0.0015, 0.09704928196487268, 4.014963229166666, 0.09705224225283872, 0.6529153482625266
0.0016, 0.10352055751400768, 4.014868993055554, 0.1035223917363613, 0.7010742113696444
0.0017, 0.10999245895690486, 4.01498611111111, 0.10999254121988389, 0.6778582131049605
0.0018, 0.11646600492128464, 4.0150590625, 0.11646269070340647, 0.6667896521517532
0.0019, 0.12293847664540167, 4.0150871875, 0.12293284018692906, 0.6094822796292032
0.002, 0.1294048571292366, 4.015128298611111, 0.12940298967045163, 0.7214226187074888
0.0021, 0.13588164025493266, 4.015313159722224, 0.1358731391539742, 0.7558166466642902
0.0022, 0.14235265177474724, 4.015506666666666, 0.14234328863749676, 0.7166357222687862
0.0023, 0.14881160823510128, 4.015661215277777, 0.14881343812101935, 0.739683044390775
0.0024, 0.15528223110330433, 4.015554513888889, 0.15528358760454192, 0.6633757454701091
0.0025, 0.16175437696225115, 4.015672326388888, 0.16175373708806448, 0.6941542809966019
0.0026, 0.16822568210383218, 4.015768506944445, 0.16822388657158704, 0.7081102569601422
0.0027, 0.17468817562697378, 4.015922673611112, 0.1746940360551096, 0.7690253170673094
0.0028, 0.18116515568645597, 4.015829548611113, 0.1811641855386322, 0.7252522137369062
0.0029, 0.18763389045591913, 4.016103437500002, 0.18763433502215476, 0.6893423808914145
0.003, 0.19410749028825913, 4.016593263888887, 0.19410448450567733, 0.7581760262850594
0.0031, 0.2005713670146476, 4.0160714930555566, 0.2005746339891999, 0.8298117927688998
0.0032, 0.20703826298245326, 4.016690104166666, 0.20704478347272245, 0.7308603223737743
0.0033, 0.2135198269890052, 4.016582500000002, 0.21351493295624505, 0.7748385110214435
0.0034, 0.21997682414526593, 4.0165182291666675, 0.2199850824397676, 0.6684951137099453
0.0035, 0.22645768606078545, 4.0166590625000005, 0.22645523192329017, 0.7318217653290078
0.0036, 0.2329276931550418, 4.017230000000001, 0.23292538140681274, 0.7599962592810285
0.0037, 0.23940215188064862, 4.017090937500001, 0.2393955308903353, 0.8508728795145173
0.0038, 0.2458663473604958, 4.017110034722222, 0.24586568037385786, 0.7102959460756796
0.0039, 0.2523258005511063, 4.017117951388889, 0.25233582985738046, 0.7710182033717501
0.004, 0.25880783495046666, 4.01732375, 0.25880597934090305, 0.7203645669592035
0.0041, 0.2652836530593708, 4.017732673611111, 0.26527612882442564, 0.7019548849367186
0.0042, 0.27173554569871594, 4.017409236111112, 0.27174627830794823, 0.7630159278708236
0.0043, 0.27820514623077003, 4.017741909722223, 0.2782164277914708, 0.8850087678494359
0.0044, 0.2846784393468227, 4.017947743055554, 0.2846865772749934, 0.7669766319398365
0.0045, 0.2911572232581853, 4.017742534722224, 0.291156726758516, 0.7471384505051212
0.0046, 0.2976171579008535, 4.018364826388889, 0.29762687624203865, 0.6953685886656336
0.0047, 0.30410247324042883, 4.018211493055556, 0.30409702572556124, 0.683979824520574
0.0048, 0.3105694179759902, 4.018745486111111, 0.31056717520908383, 0.734813667242297
0.0049, 0.3170311309240742, 4.018741180555555, 0.3170373246926064, 0.8062537383900571
0.005, 0.32349736124244627, 4.01874576388889, 0.323507474176129, 0.789660960375197
0.0051, 0.32995141069066614, 4.019589791666666, 0.3299776236596516, 0.8132255572570197
0.0052, 0.3364156994894051, 4.018981979166668, 0.3364477731431742, 0.7654852651961507
0.0053, 0.34292405506109574, 4.019411527777778, 0.3429179226266968, 0.7560728899769201
0.0054, 0.34937884222870075, 4.019467881944448, 0.3493880721102194, 0.7141716496084921
0.0055, 0.3558473925423871, 4.019386111111109, 0.355858221593742, 0.6821790585032712
0.0056, 0.3623032482221857, 4.020217569444444, 0.3623283710772646, 0.7889009121251654
0.0057, 0.3687758881904027, 4.020612881944444, 0.3687985205607872, 0.760527061261435
0.0058, 0.37527227979163563, 4.0207078125, 0.3752686700443098, 0.7995285088436174
